label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62
Hello,0.6501566767692566,0.9593653678894043,6.412704465219576e-07,0.5552304983139038,0.9159075021743774,-0.03587337210774422,0.4827061593532562,0.8243179321289062,-0.05332709103822708,0.4373384714126587,0.7443888783454895,-0.06801510602235794,0.3937299847602844,0.6770888566970825,-0.08151454478502274,0.5275682806968689,0.6391268968582153,-0.024281777441501617,0.5076135993003845,0.5050065517425537,-0.048751100897789,0.4975697696208954,0.42370957136154175,-0.07085666805505753,0.49122607707977295,0.35021233558654785,-0.08801952004432678,0.5903138518333435,0.622199296951294,-0.030086884275078773,0.5743657946586609,0.4766271114349365,-0.04977760091423988,0.5656752586364746,0.38420701026916504,-0.07089532166719437,0.5567976832389832,0.3045855462551117,-0.08773946762084961,0.6503775715827942,0.634817361831665,-0.041758619248867035,0.6498028635978699,0.4971907138824463,-0.06605672836303711,0.6487627029418945,0.4107661545276642,-0.08287571370601654,0.6433854103088379,0.33168765902519226,-0.09547119587659836,0.7105310559272766,0.6694590449333191,-0.056994423270225525,0.7282223701477051,0.5609956979751587,-0.08083963394165039,0.7396359443664551,0.4886826276779175,-0.0901939868927002,0.7466776371002197,0.41838884353637695,-0.09629032760858536
Hello,0.6491281986236572,0.9585866928100586,6.435323598452669e-07,0.5542479157447815,0.9150736927986145,-0.03626103326678276,0.48090657591819763,0.823600709438324,-0.053968701511621475,0.435036838054657,0.7438376545906067,-0.06876850873231888,0.3915593922138214,0.6764495372772217,-0.08241606503725052,0.5275923609733582,0.6392655968666077,-0.025496868416666985,0.5080208778381348,0.5048691630363464,-0.05022697523236275,0.4979930520057678,0.4235408306121826,-0.07233675569295883,0.49149852991104126,0.3501698672771454,-0.0895882397890091,0.5904099345207214,0.6226426959037781,-0.03139491006731987,0.5745406746864319,0.4764389395713806,-0.05133200064301491,0.566020131111145,0.38429224491119385,-0.07234751433134079,0.5572673678398132,0.3047145903110504,-0.08917971700429916,0.6506372690200806,0.6360920071601868,-0.04316408559679985,0.6496509909629822,0.4966698884963989,-0.0680108517408371,0.6490105390548706,0.40982139110565186,-0.084736168384552,0.6438657641410828,0.3301263451576233,-0.09729932993650436,0.7110978960990906,0.6719148755073547,-0.05848337337374687,0.7286041975021362,0.5627948045730591,-0.08305840194225311,0.740359365940094,0.49023962020874023,-0.09250303357839584,0.747576117515564,0.4195910692214966,-0.09866608679294586
Hello,0.6494964361190796,0.9605731964111328,6.418997031687468e-07,0.5549586415290833,0.9181959629058838,-0.03728192299604416,0.48267388343811035,0.825656533241272,-0.05539507046341896,0.43671107292175293,0.7439469695091248,-0.07046334445476532,0.3927323818206787,0.6751112937927246,-0.08423354476690292,0.5271213054656982,0.6404876708984375,-0.025386493653059006,0.5074148774147034,0.5063598155975342,-0.05021137371659279,0.49735620617866516,0.42487356066703796,-0.07255560904741287,0.490986168384552,0.35122764110565186,-0.0900077372789383,0.5901577472686768,0.623453676700592,-0.030739573761820793,0.574000358581543,0.4777541756629944,-0.050769105553627014,0.5654071569442749,0.38548824191093445,-0.07205488532781601,0.556709349155426,0.30566757917404175,-0.08907337486743927,0.6505860090255737,0.6364724636077881,-0.04207858443260193,0.6497459411621094,0.49787700176239014,-0.066828653216362,0.6488251686096191,0.41065943241119385,-0.08366093039512634,0.6437048316001892,0.3305014967918396,-0.09637022763490677,0.7111687064170837,0.6718202829360962,-0.057065851986408234,0.7285251617431641,0.5633119344711304,-0.08143135905265808,0.7401683926582336,0.4909038245677948,-0.09083467721939087,0.7473976612091064,0.42035043239593506,-0.09701269119977951
Hello,0.6490665674209595,0.9604028463363647,6.499088840428158e-07,0.5541024208068848,0.917121410369873,-0.03728419542312622,0.47965008020401,0.8250949382781982,-0.05539567023515701,0.4329289197921753,0.7441863417625427,-0.07041982561349869,0.3896949291229248,0.6754095554351807,-0.08411350846290588,0.5264275074005127,0.6416139602661133,-0.026356853544712067,0.506421685218811,0.5067814588546753,-0.051289550960063934,0.4961886405944824,0.42541080713272095,-0.07328206300735474,0.48948198556900024,0.3522026240825653,-0.09035705775022507,0.5892633199691772,0.6246914863586426,-0.03189678117632866,0.5729436278343201,0.47756320238113403,-0.052086394280195236,0.5642715692520142,0.3849295377731323,-0.07308721542358398,0.5555527806282043,0.3049810528755188,-0.08976085484027863,0.6497104167938232,0.6376386284828186,-0.043404366821050644,0.6484015583992004,0.49814510345458984,-0.06846901029348373,0.6476842164993286,0.4106418192386627,-0.0854567289352417,0.6426626443862915,0.33036938309669495,-0.0980437621474266,0.7103124260902405,0.6726379990577698,-0.058522842824459076,0.7271543145179749,0.5636228322982788,-0.08311977237462997,0.7388948202133179,0.4907168745994568,-0.0926959365606308,0.7464327812194824,0.420002818107605,-0.09887440502643585
Hello,0.6496100425720215,0.9614694118499756,6.399739049811615e-07,0.5536647439002991,0.9166860580444336,-0.03680681064724922,0.48003292083740234,0.8242053985595703,-0.054057613015174866,0.4337126612663269,0.7441586256027222,-0.06843265146017075,0.3901139497756958,0.6756762862205505,-0.08155903965234756,0.5267517566680908,0.6410114169120789,-0.02398303709924221,0.5055339336395264,0.5063365697860718,-0.04860663414001465,0.49489253759384155,0.4246502220630646,-0.07067732512950897,0.488158643245697,0.35107192397117615,-0.08775794506072998,0.5898459553718567,0.6243406534194946,-0.02932928502559662,0.5735710263252258,0.47902801632881165,-0.049390703439712524,0.5650498867034912,0.3866233229637146,-0.07057582587003708,0.5566632151603699,0.30691054463386536,-0.0873391255736351,0.6503700613975525,0.6367408037185669,-0.040805209428071976,0.6497513055801392,0.4984496235847473,-0.0657724067568779,0.6488503813743591,0.411460816860199,-0.08292844891548157,0.643783450126648,0.33150798082351685,-0.09553933143615723,0.711189866065979,0.670686662197113,-0.05590425431728363,0.728619396686554,0.5617496371269226,-0.08023794740438461,0.74001145362854,0.48900535702705383,-0.08984629064798355,0.7470947504043579,0.41786402463912964,-0.09605643898248672
Hello,0.6504387855529785,0.959917426109314,6.565136345670908e-07,0.5543563365936279,0.9167933464050293,-0.03755994513630867,0.479938268661499,0.8252169489860535,-0.0562184676527977,0.432572603225708,0.7450562119483948,-0.07180915027856827,0.389886736869812,0.6749188899993896,-0.08603180199861526,0.5255085229873657,0.6425555348396301,-0.027246741577982903,0.5057462453842163,0.5055673122406006,-0.053004682064056396,0.49602633714675903,0.42307719588279724,-0.07541459053754807,0.4896783232688904,0.34917017817497253,-0.09243703633546829,0.5878841876983643,0.6254153847694397,-0.03242059051990509,0.5696794986724854,0.4766961336135864,-0.05289226025342941,0.5596650838851929,0.38457706570625305,-0.0737033560872078,0.5495750308036804,0.3051915466785431,-0.08995552361011505,0.6485322117805481,0.6372405290603638,-0.04352603480219841,0.6432798504829407,0.49675559997558594,-0.06791715323925018,0.6403483152389526,0.4107683002948761,-0.08419345319271088,0.6335312724113464,0.3324769139289856,-0.09617556631565094,0.709640383720398,0.6709384322166443,-0.05837756395339966,0.7226850986480713,0.5611436367034912,-0.08207046985626221,0.7320518493652344,0.48851659893989563,-0.09119188785552979,0.7376471161842346,0.41847527027130127,-0.0968969389796257
Hello,0.6505727171897888,0.9623574018478394,6.414351787498163e-07,0.554313063621521,0.9200750589370728,-0.0383770726621151,0.48039406538009644,0.8287711143493652,-0.05838672071695328,0.4325806796550751,0.7475812435150146,-0.07546859979629517,0.3863913118839264,0.6796296238899231,-0.09135457128286362,0.5259996652603149,0.6424582600593567,-0.028378810733556747,0.5054475665092468,0.5066438317298889,-0.055792730301618576,0.49556034803390503,0.42421820759773254,-0.08007550239562988,0.48917853832244873,0.34905335307121277,-0.09865684062242508,0.5873851180076599,0.625032365322113,-0.03396355360746384,0.5657885074615479,0.4783267676830292,-0.056405551731586456,0.5528739094734192,0.3866139054298401,-0.0792074203491211,0.5400475859642029,0.3060159683227539,-0.09698652476072311,0.6475424766540527,0.6362249851226807,-0.0454302653670311,0.639433741569519,0.496099591255188,-0.07112815231084824,0.6337553262710571,0.41023316979408264,-0.08780542761087418,0.6244829893112183,0.3315869867801666,-0.1001899391412735,0.7092355489730835,0.6695692539215088,-0.06078009307384491,0.720617949962616,0.5603721141815186,-0.08511785417795181,0.7285511493682861,0.48714035749435425,-0.09432737529277802,0.7324743270874023,0.4164401888847351,-0.10020820051431656
Hello,0.6522803902626038,0.9623453617095947,6.234144507288875e-07,0.555916965007782,0.9202824234962463,-0.03828487917780876,0.4816523790359497,0.8296086192131042,-0.058328889310359955,0.4338360130786896,0.7487548589706421,-0.07538077235221863,0.3864690661430359,0.6824254393577576,-0.09131994098424911,0.5243667364120483,0.6461393237113953,-0.029187770560383797,0.4992263913154602,0.5104021430015564,-0.05662265047430992,0.485346257686615,0.428445428609848,-0.08044300228357315,0.47536104917526245,0.3542216420173645,-0.09882372617721558,0.586361825466156,0.6264817118644714,-0.035176150500774384,0.5619560480117798,0.47803255915641785,-0.058200497180223465,0.5483010411262512,0.3856646418571472,-0.0814012885093689,0.5352544784545898,0.30465278029441833,-0.0994052141904831,0.6475092768669128,0.637103259563446,-0.046940580010414124,0.6381430625915527,0.49616295099258423,-0.0736573189496994,0.631899356842041,0.4087459444999695,-0.09140933305025101,0.6224414706230164,0.3283529281616211,-0.10455048084259033,0.7103421688079834,0.6700913310050964,-0.062356725335121155,0.7214431166648865,0.5627329349517822,-0.08767490088939667,0.7285844087600708,0.48996224999427795,-0.09750868380069733,0.7321985960006714,0.419342041015625,-0.10388997197151184
Hello,0.6528811454772949,0.962022066116333,6.15843646301073e-07,0.5560817122459412,0.9208702445030212,-0.03764355927705765,0.47944527864456177,0.8310139179229736,-0.05641844868659973,0.4306069016456604,0.7495512366294861,-0.07201444357633591,0.38312503695487976,0.6832054257392883,-0.08647028356790543,0.5211584568023682,0.646952211856842,-0.027721434831619263,0.49360281229019165,0.511766254901886,-0.05290095508098602,0.47634124755859375,0.4302515983581543,-0.07488294690847397,0.46279338002204895,0.35751965641975403,-0.09219945222139359,0.5846524834632874,0.6254879236221313,-0.03356153890490532,0.5613674521446228,0.47645992040634155,-0.05413035675883293,0.5478224754333496,0.3837812542915344,-0.07563377171754837,0.5345398187637329,0.3046035170555115,-0.09275387227535248,0.6465798020362854,0.6353626847267151,-0.045155368745326996,0.6386648416519165,0.4964578449726105,-0.06989190727472305,0.632397472858429,0.40906384587287903,-0.08699510246515274,0.6222188472747803,0.3297157287597656,-0.1000387966632843,0.7096031904220581,0.6676701307296753,-0.06035760045051575,0.7218879461288452,0.5602807402610779,-0.08428128808736801,0.7293506264686584,0.48749688267707825,-0.09360935539007187,0.7330145835876465,0.4174433946609497,-0.09988436102867126
Hello,0.654915452003479,0.9647096395492554,5.888083478566841e-07,0.5574879050254822,0.9254084825515747,-0.03662404790520668,0.47986552119255066,0.8361194133758545,-0.054832905530929565,0.4298202395439148,0.7530685663223267,-0.06993325799703598,0.37915128469467163,0.6907320618629456,-0.08428454399108887,0.5202505588531494,0.649144172668457,-0.027285750955343246,0.48908689618110657,0.5142555832862854,-0.051932428032159805,0.4694472551345825,0.43171942234039307,-0.07390134036540985,0.4538009762763977,0.35778167843818665,-0.0915643498301506,0.5844839215278625,0.6260359287261963,-0.03375648707151413,0.558860182762146,0.47661080956459045,-0.05381781607866287,0.5434865355491638,0.3837827444076538,-0.07573461532592773,0.5281170010566711,0.30392447113990784,-0.09342610836029053,0.6475663185119629,0.6349942684173584,-0.045688360929489136,0.6366205811500549,0.49490800499916077,-0.07040692865848541,0.6271382570266724,0.406578928232193,-0.08818516880273819,0.6137385368347168,0.32613861560821533,-0.10191123187541962,0.7119225859642029,0.6669245362281799,-0.06102592498064041,0.7233346104621887,0.5584542751312256,-0.0854591578245163,0.7294411063194275,0.4845080077648163,-0.09524785727262497,0.7313833236694336,0.413327693939209,-0.10192717611789703
Hello,0.6584353446960449,0.9624290466308594,5.720077638216026e-07,0.5626445412635803,0.9127935767173767,-0.030032316222786903,0.4859314560890198,0.8175395131111145,-0.045772429555654526,0.43630629777908325,0.7386420965194702,-0.060350194573402405,0.38679608702659607,0.6813172101974487,-0.07486330717802048,0.5315473675727844,0.6416435837745667,-0.023951049894094467,0.5008671283721924,0.5048391819000244,-0.05222413316369057,0.48148679733276367,0.42019256949424744,-0.07622349262237549,0.4666993319988251,0.34605082869529724,-0.09427475929260254,0.5933848023414612,0.6231175065040588,-0.03376109525561333,0.5688292384147644,0.47282761335372925,-0.0579536035656929,0.5537080764770508,0.3778766691684723,-0.08165962994098663,0.5396612286567688,0.2952863574028015,-0.099390409886837,0.6560664772987366,0.6347407698631287,-0.04852817952632904,0.6458518505096436,0.4904916286468506,-0.07616867125034332,0.6381309628486633,0.403179407119751,-0.09314720332622528,0.6275932788848877,0.3253549337387085,-0.10489331185817719,0.7212624549865723,0.6690459251403809,-0.06611385941505432,0.7334486246109009,0.5576032996177673,-0.09146398305892944,0.7395340204238892,0.4831327795982361,-0.09950598329305649,0.7421271204948425,0.41277197003364563,-0.10405698418617249
Hello,0.6680271625518799,0.9537088871002197,5.607658977169194e-07,0.5715892910957336,0.8992555737495422,-0.03061707504093647,0.4968094229698181,0.8015425205230713,-0.04579619690775871,0.4507301449775696,0.7149562239646912,-0.059310395270586014,0.4066562354564667,0.6450971364974976,-0.07205464690923691,0.5466461181640625,0.6211117506027222,-0.0202086940407753,0.5198601484298706,0.4860917031764984,-0.046047646552324295,0.5044786334037781,0.40282201766967773,-0.06941387802362442,0.4928319752216339,0.330400675535202,-0.08704058825969696,0.6098576784133911,0.6054202318191528,-0.028386730700731277,0.5916142463684082,0.4557490348815918,-0.04922403395175934,0.5802454352378845,0.3625795543193817,-0.07140469551086426,0.5686424374580383,0.28307726979255676,-0.08842352777719498,0.6714956760406494,0.6191170811653137,-0.04187502712011337,0.6653148531913757,0.47924119234085083,-0.06632496416568756,0.6580879092216492,0.3938995599746704,-0.08244340121746063,0.647187352180481,0.3177044093608856,-0.0942324846982956,0.7343875765800476,0.6553372740745544,-0.05840631201863289,0.7487086057662964,0.5463511943817139,-0.08237630128860474,0.7560312747955322,0.47431862354278564,-0.09056740999221802,0.759610652923584,0.40518879890441895,-0.09530729800462723
